PLZ,Ort,Wohnung_Min,Wohnung_Durchschnitt,Wohnung_Max,Haus_Min,Haus_Durchschnitt,Haus_Max
3510,Freimettigen,3301,6320,11696,4041,7389,15008
3510,Häutligen,3598,6888,12747,3765,6884,13984
3512,Walkringen,3286,6290,11642,3154,5768,11716
3513,Bigenthal,3017,5775,10688,2885,5275,10714
3531,Oberthal,3068,5872,10868,3093,5656,11489
3532,Zäziwil,3135,6001,11106,3465,6335,12869
3532,Mirchel,3202,6130,11345,3507,6412,13025
3533,Bowil,2991,5725,10596,3173,5802,11785
3534,Signau,2796,5353,9908,2952,5398,10965
3535,Schüpbach,3041,5822,10775,3032,5545,11262
3536,Aeschau,1507,2885,5340,3111,5689,11556
3537,Eggiwil,2523,4831,8940,2489,4552,9245
3538,Röthenbach im Emmental,1676,3208,5938,3334,6097,12385
3543,Emmenmatt,2779,5320,9845,3055,5586,11347
3550,Langnau im Emmental,3077,5891,10902,3155,5769,11719
3551,Oberfrittenbach,3073,5883,10887,2995,5476,11124
3552,Bärau,3491,6682,12366,3092,5654,11485
3553,Gohl,3048,5835,10799,3355,6135,12461
3555,Trubschachen,2937,5622,10404,2766,5059,10275
3556,Trub,3048,5835,10799,3405,6226,12647
3557,Fankhaus (Trub),2716,5200,9624,3416,6247,12690
3600,Thun,4282,8196,15169,4738,8663,17597
3603,Thun,3487,6676,12356,4155,7597,15431
3604,Thun,3714,7109,13157,4469,8172,16600
3608,Thun,3457,6618,12248,3995,7306,14840
3612,Steffisburg,4117,7881,14585,4106,7508,15250
3613,Steffisburg,3920,7503,13887,4137,7565,15365
3614,Unterlangenegg,3523,6744,12482,3234,5914,12012
3615,Heimenschwand,3100,5934,10983,3414,6243,12681
3616,Schwarzenegg,3059,5856,10837,2923,5345,10858
3617,Fahrni b. Thun,4113,7874,14573,3767,6888,13991
3618,Süderen,2151,4118,7622,2677,4895,9943
3619,Eriz,1938,3710,6866,2609,4771,9690
3622,Homberg b. Thun,3961,7583,14035,3733,6826,13865
3623,Teuffenthal b. Thun,4098,7845,14519,2879,5265,10694
3623,Horrenbach,3603,6897,12765,2755,5038,10233
3623,Buchen BE,3947,7555,13983,3116,5698,11574
3624,Goldiwil (Thun),3973,7605,14074,4245,7762,15766
3624,Schwendibach,3813,7300,13510,4046,7398,15027
3625,Heiligenschwendi,4376,8378,15505,4526,8275,16810
3626,Hünibach,4658,8917,16504,5394,9862,20033
3627,Heimberg,3688,7059,13065,3803,6955,14127
3628,Uttigen,3727,7134,13204,3548,6489,13180
3629,Kiesen,3527,6752,12496,3675,6719,13648
3629,Oppligen,3370,6451,11940,3591,6567,13339
3629,Jaberg,2938,5624,10409,4000,7314,14856
3631,Höfen b. Thun,3550,6795,12576,3535,6464,13130
3632,Niederstocken,2913,5577,10321,3454,6315,12828
3632,Oberstocken,3440,6586,12189,3559,6509,13220
3633,Amsoldingen,3450,6603,12221,3620,6620,13447
3634,Thierachern,3622,6933,12831,4084,7469,15171
3635,Uebeschi,3654,6995,12947,3694,6755,13720
3636,Längenbühl,3008,5757,10656,3481,6366,12930
3636,Forst b. Längenbühl,3117,5966,11042,3366,6155,12503
3638,Blumenstein,3067,5872,10867,3412,6239,12672
3638,Pohlern,3099,5932,10978,3485,6373,12946
3645,Gwatt (Thun),3749,7177,13283,4131,7554,15345
3645,Zwieselberg,3764,7206,13337,3900,7132,14486
3646,Einigen,3992,7641,14142,4392,8032,16314
3647,Reutigen,3329,6372,11794,3484,6370,12940
3652,Hilterfingen,5247,10045,18590,5283,9660,19622
3653,Oberhofen am Thunersee,5182,9920,18359,5051,9236,18761
3654,Gunten,4320,8269,15304,4597,8406,17074
3655,Sigriswil,4269,8171,15123,4754,8693,17658
3656,Tschingel ob Gunten,4033,7721,14290,4418,8079,16411
3656,Aeschlen ob Gunten,4334,8296,15353,4336,7929,16107
3656,Ringoldswil,4544,8698,16097,4436,8111,16476
3657,Schwanden (Sigriswil),4073,7797,14431,4170,7625,15489
3658,Merligen,4124,7894,14610,4622,8451,17167
3661,Uetendorf,3739,7158,13248,3995,7305,14839
3662,Seftigen,3125,5981,11070,3200,5851,11885
3663,Gurzelen,3156,6041,11181,3459,6325,12848
3664,Burgistein,3356,6424,11889,3653,6679,13567
3665,Wattenwil,3256,6233,11536,3435,6282,12760
3671,Brenzikofen,3530,6757,12505,3393,6205,12604
3671,Herbligen,3379,6468,11971,3631,6639,13485
3672,Oberdiessbach,3744,7167,13264,3490,6382,12963
3672,Aeschlen b. Oberdiessbach,3866,7401,13696,3427,6266,12728
3673,Linden,3346,6404,11853,3495,6391,12982
3674,Bleiken b. Oberdiessbach,3885,7437,13765,3457,6322,12841
3700,Spiez,3674,7032,13015,4140,7570,15376
3702,Hondrich,3392,6493,12016,4260,7789,15821
3703,Aeschi b. Spiez,3170,6068,11229,3698,6761,13734
3703,Aeschiried,3850,7371,13641,3764,6883,13981
3704,Krattigen,3694,7071,13087,3946,7215,14656
3705,Faulensee,3951,7563,13998,4432,8104,16462
3706,Leissigen,4033,7720,14289,4150,7589,15415
3707,Därligen,4163,7969,14748,3524,6444,13088
3711,Emdthal,3440,6586,12189,3940,7205,14634
3711,Mülenen,4369,8363,15478,3354,6133,12457
3713,Reichenbach im Kandertal,3584,6860,12697,3479,6362,12923
3714,Frutigen,3255,6231,11533,2930,5357,10881
3714,Wengi b. Frutigen,3266,6252,11571,3268,5975,12137
3715,Adelboden,5022,9614,17792,4199,7679,15598
3716,Kandergrund,3187,6101,11291,2717,4969,10092
3717,Blausee-Mitholz,3528,6754,12500,3369,6160,12513
3718,Kandersteg,3689,7063,13071,3612,6605,13416
3722,Scharnachtal,3544,6785,12556,3360,6145,12481
3723,Kiental,3241,6203,11481,2967,5425,11019
3724,Ried (Frutigen),3202,6129,11344,2839,5191,10543
3725,Achseten,4199,8038,14876,2859,5227,10618
3752,Wimmis,3065,5867,10858,3777,6906,14029
3753,Oey,2869,5492,10164,3322,6074,12338
3754,Diemtigen,2764,5292,9794,3365,6154,12500
3755,Horboden,2624,5023,9296,3322,6075,12340
3756,Zwischenflüh,2682,5133,9501,3380,6181,12554
3757,Schwenden im Diemtigtal,2977,5699,10547,3495,6392,12983
3758,Latterbach,2915,5580,10328,3462,6330,12857
3762,Erlenbach im Simmental,2615,5006,9265,3273,5986,12158
3763,Därstetten,1760,3368,6234,2692,4922,9999
3764,Weissenburg,1760,3368,6234,2690,4920,9993
3765,Oberwil im Simmental,2084,3989,7383,2495,4562,9267
3766,Boltigen,1775,3398,6290,2359,4313,8760
3770,Zweisimmen,3837,7346,13596,4058,7420,15073
3771,Blankenburg,3462,6628,12266,3646,6668,13544
3772,St. Stephan,3425,6556,12133,3505,6409,13017
3773,Matten (St. Stephan),4143,7931,14678,3871,7079,14378
3775,Lenk im Simmental,4582,8771,16233,4581,8377,17015
3776,Oeschseite,4028,7711,14272,4509,8244,16746
3777,Saanenmöser,8392,16064,29731,8746,15993,32487
3778,Schönried,7872,15070,27890,9655,17655,35861
3780,Gstaad,10939,20940,38755,12062,22057,44803
3781,Turbach,6760,12941,23950,12430,22729,46167
3782,Lauenen b. Gstaad,5987,11461,21212,7567,13836,28104
3783,Grund b. Gstaad,7849,15026,27809,11954,21858,44399
3784,Feutersoey,5725,10960,20284,6106,11166,22681
3785,Gsteig b. Gstaad,6008,11501,21285,5214,9534,19367
3792,Saanen,8102,15510,28706,9110,16659,33838
3800,Interlaken,4132,7909,14638,4130,7552,15340
3800,Unterseen,4237,8110,15010,4063,7430,15092
3800,Matten b. Interlaken,3898,7462,13810,3992,7300,14828
3800,Sundlauenen,3714,7109,13157,3649,6673,13554
3801,Jungfraujoch,7078,14315,36848,6246,12352,27619
3803,Beatenberg,3573,6839,12658,3369,6160,12513
3804,Habkern,3198,6121,11329,4177,7639,15516
3805,Goldswil b. Interlaken,3241,6204,11482,3657,6687,13583
3806,Bönigen b. Interlaken,3901,7467,13820,3862,7062,14346
3807,Iseltwald,4503,8620,15954,4371,7992,16234
3812,Wilderswil,3351,6415,11873,3706,6777,13765
3813,Saxeten,3449,6603,12220,2139,3911,7945
3814,Gsteigwiler,3276,6271,11605,3307,6047,12283
3815,Zweilütschinen,6277,12017,22240,2524,4615,9374
3815,Gündlischwand,4810,9208,17041,3419,6251,12698
3816,Lütschental,5947,11383,21068,3828,7000,14218
3816,Burglauenen,6752,12926,23923,3235,5915,12015
3818,Grindelwald,7477,14312,26489,6833,12494,25378
3822,Lauterbrunnen,6027,11537,21351,3927,7180,14585
3822,Isenfluh,4879,9340,17287,3266,5973,12132
3823,Wengen,6572,12581,23284,5305,9701,19705
3823,Kleine Scheidegg,8363,16009,29628,8731,15965,32429
3823,Eigergletscher,4055,8315,20074,3323,7710,19607
3824,Stechelberg,5993,11472,21232,3692,6751,13713
3825,Mürren,6006,11497,21279,4061,7425,15083
3826,Gimmelwald,5921,11334,20977,3965,7250,14726
3852,Ringgenberg BE,3530,6758,12508,3505,6408,13017
3853,Niederried b. Interlaken,3276,6271,11607,5437,9942,20195
3854,Oberried am Brienzersee,4520,8652,16013,4473,8179,16614
3855,Brienz BE,3599,6889,12751,3618,6615,13438
3855,Axalp,3088,5911,10940,4146,7581,15398
3855,Schwanden b. Brienz,3540,6776,12541,3773,6900,14015
3856,Brienzwiler,3308,6333,11721,2899,5302,10769
3857,Unterbach BE,3324,6364,11777,2904,5310,10786
3858,Hofstetten b. Brienz,3480,6663,12331,3298,6030,12249
3860,Meiringen,3426,6559,12138,3383,6186,12565
3860,Rosenlaui,3160,6049,11196,3280,5999,12185
3860,Schattenhalb,3338,6390,11827,3294,6023,12235
3860,Brünig,3398,6505,12039,3043,5565,11303
3862,Innertkirchen,3612,6914,12796,2607,4767,9683
3863,Gadmen,4808,9203,17033,3358,6140,12472
3864,Guttannen,1370,2623,4855,1818,3324,6753
3900,Brig,2986,6039,15546,3072,6076,13587
3900,Gamsen,2861,5786,14892,2832,5601,12523
3900,Brigerbad,2533,5124,13189,2527,4999,11177
3901,Rothwald,2550,5157,13274,2804,5546,12401
3902,Glis,2855,5774,14864,3047,6027,13476
3903,Mund,2196,4441,11431,2501,4946,11059
3903,Birgisch,2652,5364,13808,2899,5733,12819
3904,Naters,2698,5458,14048,2854,5644,12620
3905,Saas-Almagell,2423,4900,12614,3505,6932,15501
3906,Saas-Fee,4790,9688,24939,4869,9630,21533
3907,Simplon Dorf,1127,2279,5866,1950,3857,8624
3907,Simplon Hospiz,2374,4802,12361,2076,4106,9180
3907,Gabi (Simplon),4055,8315,20074,3323,7710,19607
3907,Gondo,1678,3393,8733,2093,4140,9258
3908,Saas-Balen,2349,4750,12227,3585,7090,15854
3910,Saas-Grund,2928,5923,15246,3642,7202,16104
3911,Ried-Brig,2807,5678,14614,3065,6061,13553
3912,Termen,2826,5716,14712,3407,6739,15067
3913,Rosswald,2896,5857,15076,2737,5414,12105
3914,Blatten b. Naters,3206,6485,16692,3391,6707,14996
3914,Belalp,3250,6573,16919,3439,6802,15208
3916,Ferden,2311,4675,12033,3056,6043,13513
3917,Kippel,2583,5224,13447,3596,7111,15900
3917,Goppenstein,2412,4878,12555,2797,5531,12367
3918,Wiler (Lötschen),3230,6532,16813,3922,7757,17344
3919,Blatten (Lötschen),2162,4372,11254,3501,6924,15482
3920,Zermatt,8939,18079,46537,8812,17428,38968
3922,Stalden VS,1845,3731,9603,2496,4936,11036
3922,Kalpetran,3035,6137,15798,2740,5420,12119
3922,Eisten,2128,4304,11078,2286,4521,10109
3923,Törbel,1844,3730,9601,2560,5063,11320
3924,St. Niklaus VS,2215,4480,11531,2961,5856,13094
3925,Grächen,3193,6458,16624,3029,5990,13393
3926,Embd,2733,5528,14230,2892,5720,12789
3927,Herbriggen,2013,4072,10482,2618,5178,11578
3928,Randa,2879,5822,14986,3098,6127,13699
3929,Täsch,3507,7093,18257,3531,6983,15613
3930,Visp,2728,5517,14201,3204,6336,14168
3930,Eyholz,2427,4908,12633,2631,5204,11636
3931,Lalden,2582,5222,13441,2767,5473,12238
3932,Visperterminen,1998,4041,10403,2820,5577,12471
3933,Staldenried,1876,3793,9765,2275,4499,10059
3934,Zeneggen,2409,4871,12539,3325,6576,14704
3935,Bürchen,2495,5046,12989,2514,4973,11119
3937,Baltschieder,2388,4829,12430,3116,6162,13778
3938,Ausserberg,2176,4400,11327,2722,5383,12036
3939,Eggerberg,2511,5078,13071,2916,5767,12895
3940,Steg VS,2108,4263,10973,2599,5140,11492
3942,Raron,2320,4691,12076,2852,5640,12611
3942,Niedergesteln,2164,4377,11266,2655,5250,11740
3942,St. German,1873,3788,9752,2763,5464,12218
3943,Eischoll,1632,3301,8498,2364,4675,10453
3944,Unterbäch VS,2002,4049,10422,2530,5003,11187
3945,Gampel,2232,4514,11620,2603,5147,11509
3945,Niedergampel,1903,3850,9909,2179,4309,9636
3946,Turtmann,1866,3774,9716,2057,4069,9098
3946,Gruben,1616,3269,8414,1868,3694,8260
3947,Ergisch,1734,3506,9026,1769,3499,7823
3948,Unterems,1772,3584,9226,1843,3645,8151
3948,Oberems,1747,3534,9096,1965,3887,8691
3949,Hohtenn,2068,4182,10765,2596,5135,11481
3951,Agarn,1770,3581,9217,2258,4466,9985
3952,Susten,2209,4468,11500,2505,4954,11078
3953,Leuk Stadt,1909,3862,9940,2601,5144,11502
3953,Inden,1689,3416,8794,2206,4362,9754
3953,Varen,1878,3798,9776,2332,4613,10314
3954,Leukerbad,2648,5355,13784,2736,5411,12098
3955,Albinen,1961,3967,10210,2962,5858,13099
3956,Guttet-Feschel,1895,3833,9867,2377,4701,10511
3957,Erschmatt,2149,4347,11190,2236,4423,9890
3957,Bratsch,2084,4215,10850,2323,4595,10274
3960,Sierre,4055,8315,20074,3323,7710,19607
3960,Corin-de-la-Crête,2725,5511,14187,2962,5858,13098
3960,Loc,2958,5983,15401,3230,6388,14284
3960,Niouc,2074,4195,10798,3006,5945,13292
3960,Muraz (Sierre),2714,5490,14132,3267,6461,14446
3961,Vissoie,2967,6002,15449,3795,7506,16783
3961,St-Luc,3998,8086,20814,4637,9170,20504
3961,Chandolin,3681,7445,19163,4413,8728,19516
3961,Ayer,4183,8459,21774,3748,7412,16573
3961,Zinal,3665,7413,19081,4642,9181,20528
3961,Grimentz,4929,9968,25659,5413,10706,23939
3961,Mission,4322,8741,22500,3746,7409,16567
3961,St-Jean VS,3309,6692,17226,3790,7496,16761
3963,Crans-Montana,5212,10542,27136,5887,11644,26035
3963,Montana,3733,7550,19434,3786,7487,16741
3963,Aminona,3041,6150,15830,3762,7441,16637
3963,Crans VS,4055,8315,20074,3323,7710,19607
3965,Chippis,2187,4423,11385,2907,5748,12853
3966,Chalais,2284,4619,11890,2979,5892,13174
3966,Réchy,2410,4873,12544,2885,5706,12759
3967,Vercorin,2707,5475,14094,3311,6548,14642
3968,Veyras,2428,4910,12639,3216,6361,14224
3970,Salgesch,2662,5384,13858,2718,5376,12020
3971,Chermignon,3420,6918,17806,3670,7258,16228
3971,Chermignon-d'en-Bas,4055,8315,20074,3323,7710,19607
3971,Ollon VS,2263,4578,11783,2932,5800,12968
3972,Miège,2650,5360,13796,3169,6267,14012
3973,Venthône,2637,5333,13728,3256,6440,14400
3974,Mollens VS,3050,6169,15878,3409,6741,15073
3975,Randogne,3662,7407,19067,4156,8219,18377
3976,Noës,2444,4944,12725,2825,5587,12492
3976,Champzabé,4055,8315,20074,3323,7710,19607
3977,Granges VS,2738,5537,14253,3110,6151,13753
3978,Flanthey,2832,5728,14743,2976,5886,13160
3979,Grône,2169,4386,11290,2824,5586,12490
3982,Bitsch,2805,5673,14603,2746,5432,12145
3983,Mörel,2251,4552,11718,2551,5046,11283
3983,Bister,2666,5391,13877,2353,4654,10405
3983,Filet,2292,4636,11933,2499,4942,11050
3983,Goppisberg,4435,8970,23089,2690,5320,11896
3983,Greich,3531,7141,18381,3123,6176,13810
3984,Fiesch,2345,4742,12207,2800,5539,12384
3984,Fieschertal,2349,4751,12230,2785,5509,12317
3985,Münster VS,3012,6093,15683,3076,6084,13605
3985,Geschinen,4254,8603,22145,3261,6449,14419
3986,Ried-Mörel,3897,7881,20288,2828,5593,12505
3987,Riederalp,5071,10256,26400,5767,11406,25504
3988,Ulrichen,2739,5540,14260,3052,6036,13495
3988,Obergesteln,3072,6213,15992,3468,6859,15337
3989,Biel VS,2223,4496,11573,3071,6073,13580
3989,Ritzingen,2362,4778,12298,2950,5835,13047
3989,Selkingen,2325,4702,12102,3085,6101,13642
3989,Niederwald,2440,4935,12703,3395,6715,15015
3989,Blitzingen,2502,5060,13024,3196,6320,14132
3991,Betten,4391,8880,22857,3162,6253,13982
3992,Bettmeralp,5019,10152,26131,3725,7367,16472
3993,Grengiols,1940,3924,10100,2179,4310,9636
3994,Lax,2033,4112,10586,2957,5848,13075
3994,Martisberg,1979,4003,10303,2464,4873,10896
3995,Ernen,2211,4472,11512,2600,5142,11497
3995,Ausserbinn,2192,4434,11413,2559,5061,11316
3995,Mühlebach (Goms),2273,4598,11835,3057,6045,13517
3995,Steinhaus,2384,4822,12413,3164,6258,13992
3996,Binn,2560,5177,13325,2429,4803,10740
3997,Bellwald,2597,5253,13522,2968,5870,13125
3998,Reckingen VS,2818,5700,14672,3076,6084,13603
3998,Gluringen,2616,5291,13620,2678,5296,11841
3999,Oberwald,3032,6132,15785,4280,8465,18928
4001,Basel,4453,8382,15192,3459,8143,17386
4031,Basel,5342,10056,18227,4134,9731,20777
4051,Basel,5568,10480,18996,4219,9933,21208
4052,Basel,6250,11766,21325,4436,10442,22296
4053,Basel,5583,10509,19048,4325,10182,21741
4054,Basel,5985,11266,20419,4510,10618,22671
4055,Basel,5599,10539,19101,4111,9678,20664
4056,Basel,5741,10807,19588,3971,9349,19961
4057,Basel,5511,10373,18802,4120,9699,20709
4058,Basel,5526,10401,18852,4037,9503,20290
4059,Basel,6460,12159,22039,4633,10907,23289
4101,Bruderholz,4055,8315,20074,3323,7710,19607
4102,Binningen,6094,11247,20388,6649,11383,21208
4103,Bottmingen,6376,11768,21332,6435,11017,20526
4104,Oberwil BL,5619,10371,18800,5879,10066,18755
4105,Biel-Benken BL,5370,9911,17965,5350,9160,17065
4106,Therwil,5127,9463,17153,5325,9118,16987
4107,Ettingen,4812,8882,16100,4585,7850,14624
4108,Witterswil,4254,7280,11546,4287,7423,14687
4112,Bättwil,4310,7376,11698,4034,6985,13821
4112,Flüh,4653,7963,12629,4315,7471,14782
4114,Hofstetten SO,4125,7059,11195,4482,7761,15356
4115,Mariastein,4458,7629,12099,4481,7759,15351
4116,Metzerlen,4143,7090,11245,3932,6807,13469
4117,Burg im Leimental,3681,6793,12314,3711,6353,11837
4118,Rodersdorf,4437,7594,12044,3625,6276,12418
4123,Allschwil,5191,9580,17366,5406,9256,17244
4124,Schönenbuch,4687,8651,15681,5235,8964,16701
4125,Riehen,5631,10599,19211,4556,10725,22899
4126,Bettingen,5192,9773,17714,3852,9067,19360
4127,Birsfelden,5169,9539,17292,5207,8916,16611
4132,Muttenz,4989,9207,16689,5695,9751,18166
4133,Pratteln,4052,7479,13556,4547,7786,14505
4142,Münchenstein,5259,9706,17593,5371,9196,17133
4143,Dornach,5398,9238,14651,5354,9270,18341
4144,Arlesheim,4878,9003,16320,5972,10226,19051
4145,Gempen,4420,7565,11998,4517,7822,15476
4146,Hochwald,3242,5548,8799,4203,7277,14398
4147,Aesch BL,4959,9152,16590,5208,8917,16614
4148,Pfeffingen,4969,9171,16625,5521,9453,17612
4153,Reinach BL,4754,8774,15903,5262,9010,16786
4202,Duggingen,4339,8009,14518,4805,8227,15327
4203,Grellingen,3895,7189,13032,4008,6862,12784
4204,Himmelried,2758,4720,7486,3826,6624,13106
4206,Seewen SO,3017,5163,8188,3455,5982,11837
4207,Bretzwil,2501,4616,8368,3173,5432,10121
4208,Nunningen,2943,5036,7987,3303,5719,11315
4222,Zwingen,3916,7228,13102,3741,6405,11933
4223,Blauen,3580,6607,11976,3725,6378,11883
4224,Nenzlingen,4246,7837,14205,4529,7755,14448
4225,Brislach,3316,6120,11094,3897,6673,12432
4226,Breitenbach,3766,6445,10222,3722,6444,12750
4227,Büsserach,3484,5963,9457,3452,5978,11828
4228,Erschwil,3444,5894,9348,3152,5458,10799
4229,Beinwil SO,3070,5254,8333,3082,5337,10559
4232,Fehren,3413,5840,9263,3333,5771,11418
4233,Meltingen,2781,4760,7549,3097,5362,10609
4234,Zullwil,2935,5024,7967,3007,5207,10303
4242,Laufen,3981,7347,13318,4046,6928,12907
4243,Dittingen,3497,6454,11698,3252,5567,10372
4244,Röschenz,3606,6655,12064,4200,7190,13396
4245,Kleinlützel,3241,5547,8797,3097,5362,10609
4246,Wahlen b. Laufen,3521,6498,11779,3624,6205,11560
4247,Grindel,3561,6094,9664,2800,4848,9592
4252,Bärschwil,3793,6491,10294,2893,5009,9911
4253,Liesberg,3437,6343,11498,3272,5603,10439
4254,Liesberg Dorf,2992,5521,10008,3190,5462,10177
4302,Augst BL,4248,7840,14212,4666,7990,14886
4303,Kaiseraugst,4605,7508,12963,4433,7399,12694
4304,Giebenach,3393,6262,11351,4120,7053,13141
4305,Olsberg,3648,5948,10271,4271,7129,12231
4310,Rheinfelden,5001,8154,14080,4831,8062,13831
4312,Magden,4843,7897,13635,4837,8074,13851
4313,Möhlin,4826,7868,13586,4939,8244,14142
4314,Zeiningen,4747,7740,13364,4493,7499,12865
4315,Zuzgen,4043,6592,11381,4057,6772,11618
4316,Hellikon,3619,5900,10187,3462,5778,9912
4317,Wegenstetten,3123,5091,8791,3369,5624,9647
4322,Mumpf,4089,6667,11512,4066,6786,11641
4323,Wallbach,4678,7627,13169,4846,8089,13877
4324,Obermumpf,4032,6574,11352,3494,5832,10005
4325,Schupfart,4434,7230,12484,3994,6666,11435
4332,Stein AG,4424,7213,12455,4330,7227,12398
4333,Münchwilen AG,3824,6235,10765,4133,6898,11833
4334,Sisseln AG,4028,6568,11341,3986,6653,11413
4402,Frenkendorf,3922,7239,13121,4738,8113,15115
4410,Liestal,4582,8458,15331,4503,7710,14364
4411,Seltisberg,4378,8080,14645,4477,7666,14282
4412,Nuglar,4445,7608,12066,3535,6121,12111
4413,Büren SO,3763,6440,10214,3666,6348,12560
4414,Füllinsdorf,4066,7504,13602,4693,8035,14970
4415,Lausen,4210,7771,14086,4129,7069,13171
4416,Bubendorf,3870,7144,12949,3990,6831,12727
4417,Ziefen,3553,6558,11887,3740,6404,11931
4418,Reigoldswil,3002,5541,10044,3451,5908,11008
4419,Lupsingen,3914,7224,13094,4040,6917,12887
4421,St. Pantaleon,4252,7277,11541,4030,6978,13806
4422,Arisdorf,3315,6119,11091,3953,6768,12609
4423,Hersberg,3618,6678,12104,3959,6779,12630
4424,Arboldswil,3424,6319,11455,3889,6658,12405
4425,Titterten,4335,8002,14504,3152,5396,10054
4426,Lauwil,2548,4704,8526,3494,5982,11146
4431,Bennwil,3037,5605,10160,3230,5529,10302
4432,Lampenberg,3411,6295,11410,3275,5608,10448
4433,Ramlinsburg,3655,6746,12229,4163,7127,13279
4434,Hölstein,3533,6521,11821,3469,5940,11067
4435,Niederdorf,3453,6372,11551,3771,6457,12030
4436,Oberdorf BL,3295,6081,11023,3619,6197,11546
4436,Liedertswil,3120,5758,10438,2887,4942,9208
4437,Waldenburg,2736,5050,9154,3145,5384,10031
4438,Langenbruck,2414,4456,8077,2543,4354,8111
4441,Thürnen,3223,5948,10782,3869,6624,12341
4442,Diepflingen,3451,6369,11545,3986,6825,12716
4443,Wittinsburg,3543,6539,11853,3440,5890,10974
4444,Rümlingen,3614,6670,12091,3512,6013,11204
4445,Häfelfingen,3019,5572,10100,3344,5726,10667
4446,Buckten,2907,5366,9726,3271,5601,10435
4447,Känerkinden,3039,5610,10169,3672,6286,11712
4448,Läufelfingen,3061,5649,10239,3431,5874,10944
4450,Sissach,4649,8581,15554,4594,7866,14655
4451,Wintersingen,3910,7217,13081,2972,5089,9481
4452,Itingen,3829,7067,12811,4011,6868,12796
4453,Nusshof,3847,7100,12869,3374,5777,10764
4455,Zunzgen,3687,6805,12335,3789,6487,12087
4456,Tenniken,3326,6138,11126,3789,6487,12086
4457,Diegten,3153,5819,10548,3273,5603,10439
